id,title,context,question,answers,polite_question,impolite_question,original_rating,polite_rating,impolite_rating,polite_diff,impolite_diff
5733e8ccd058e614000b656e,Anthropology,"But by the 1940s, many of Boas' anthropologist contemporaries were active in the allied war effort against the ""Axis"" (Nazi Germany, Fascist Italy, and Imperial Japan). Many served in the armed forces, while others worked in intelligence (for example, Office of Strategic Services and the Office of War Information). At the same time, David H. Price's work on American anthropology during the Cold War provides detailed accounts of the pursuit and dismissal of several anthropologists from their jobs for communist sympathies.",What were Boas' peers doing in the 1940s?,"{'text': ['active in the allied war effort'], 'answer_start': [67]}",Would you kindly tell me what Boas' peers were doing in the 1940s?  ,"What were Boas' peers up to back then, if you even know?",3,5,2,2,1
56f9453c9b226e1400dd12e4,List_of_numbered_streets_in_Manhattan,"A section of East 58th Street 40°45′40.3″N 73°57′56.9″W﻿ / ﻿40.761194°N 73.965806°W﻿ / 40.761194; -73.965806 between Lexington and Second Avenues is known as Designers' Way and features a number of high end interior design and decoration establishments, including",What is the section of East 58th Street between Lexington and Second Avenues known as?,"{'text': [""Designers' Way""], 'answer_start': [158]}",Would you kindly tell me what the section of East 58th Street between Lexington and Second Avenues is known as?  ,What's that part of East 58th Street called?,3,5,3,2,0
5727cfe42ca10214002d9724,Dominican_Order,"Doctrinal development has had an important place in the restoration of the Preachers. Several institutions, besides those already mentioned, played important parts. Such is the Biblical school at Jerusalem, open to the religious of the order and to secular clerics, which publishes the Revue Biblique. The faculty of theology at the University of Fribourg, confided to the care of the Dominicans in 1890, is flourishing, and has about 250 students. The Pontificium Collegium Internationale Angelicum, the future Pontifical University of Saint Thomas Aquinas, Angelicum established at Rome in 1908 by Master Hyacinth Cormier, opened its doors to regulars and seculars for the study of the sacred sciences. In addition to the reviews above are the Revue Thomiste, founded by Père Thomas Coconnier (d. 1908), and the Analecta Ordinis Prædicatorum (1893). Among numerous writers of the order in this period are: Cardinals Thomas Zigliara (d. 1893) and Zephirin González (d. 1894), two esteemed philosophers; Alberto Guillelmotti (d. 1893), historian of the Pontifical Navy, and Heinrich Denifle, one of the most famous writers on medieval history (d. 1905).[citation needed]",What Dominican founded the Revue Thomiste?,"{'text': ['Père Thomas Coconnier'], 'answer_start': [773]}",Could you kindly tell me which Dominican founded the Revue Thomiste?  ,Who started the Revue Thomiste? Tell me now.,3,5,2,2,1
57272aa45951b619008f8679,Affirmative_action_in_the_United_States,"Following the Sergeant Isaac Woodard incident, President Harry S. Truman, himself a combat veteran of World War I, issued Executive Order 9808 establishing the President's Committee on Civil Rights to examine the violence and recommend appropriate federal legislation. Hearing of the incident, Truman turned to NAACP leader Walter Francis White and declared, ""My God! I had no idea it was as terrible as that. We've got to do something."" In 1947 the committee published its findings, To Secure These Rights. The book was widely read, influential, and considered utopian for the times: ""In our land men are equal, but they are free to be different. From these very differences among our people has come the great human and national strength of America."" The report discussed and demonstrated racial discrimination in basic freedoms, education, public facilities, personal safety, and employment opportunities. The committee was disturbed by the state of race relations, and included the evacuation of Americans of Japanese descent during the war ""made without a trial or any sort of hearing…Fundamental to our whole system of law is the belief that guilt is personal and not a matter of heredity or association."" The recommendations were radical, calling for federal policies and laws to end racial discrimination and bring about equality: ""We can tolerate no restrictions upon the individual which depend upon irrelevant factors such as his race, his color, his religion, or the social position to which he is born."" To Secure These Rights set the liberal legislative agenda for the next generation that eventually would be signed into law by Lyndon B. Johnson.:35–36",What group was established in response to Executive Order 9808?,"{'text': [""President's Committee on Civil Rights""], 'answer_start': [160]}",Would you kindly tell me what group was established in response to Executive Order 9808?  ,Just tell me what group was set up because of Executive Order 9808.,3,5,2,2,1
56de7b7fcffd8e1900b4b968,Arnold_Schwarzenegger,"One of the first competitions he won was the Junior Mr. Europe contest in 1965. He won Mr. Europe the following year, at age 19. He would go on to compete in, and win, many bodybuilding contests. His bodybuilding victories included five Mr. Universe (4 – NABBA [England], 1 – IFBB [USA]) wins, and seven Mr. Olympia wins, a record which would stand until Lee Haney won his eighth consecutive Mr. Olympia title in 1991.",What bodybuilding title did Schwarzenegger win in 1965?,"{'text': ['Junior Mr. Europe'], 'answer_start': [45]}",Would you kindly tell me which bodybuilding title Schwarzenegger won in 1965?  ,Just tell me what title Schwarzenegger got in 1965.,3,5,3,2,0
5705fa3075f01819005e780c,Bird_migration,"Within a species not all populations may be migratory; this is known as ""partial migration"". Partial migration is very common in the southern continents; in Australia, 44% of non-passerine birds and 32% of passerine species are partially migratory. In some species, the population at higher latitudes tends to be migratory and will often winter at lower latitude. The migrating birds bypass the latitudes where other populations may be sedentary, where suitable wintering habitats may already be occupied. This is an example of leap-frog migration. Many fully migratory species show leap-frog migration (birds that nest at higher latitudes spend the winter at lower latitudes), and many show the alternative, chain migration, where populations 'slide' more evenly north and south without reversing order.",What is partial migration?,"{'text': ['not all populations may be migratory'], 'answer_start': [17]}",Would you kindly explain what partial migration is?,Just tell me what partial migration is.,4,5,3,1,1
572e91f8c246551400ce4363,Richard_Feynman,"According to Genius, the James Gleick-authored biography, Feynman tried LSD during his professorship at Caltech. Somewhat embarrassed by his actions, he largely sidestepped the issue when dictating his anecdotes; he mentions it in passing in the ""O Americano, Outra Vez"" section, while the ""Altered States"" chapter in Surely You're Joking, Mr. Feynman! describes only marijuana and ketamine experiences at John Lilly's famed sensory deprivation tanks, as a way of studying consciousness. Feynman gave up alcohol when he began to show vague, early signs of alcoholism, as he did not want to do anything that could damage his brain—the same reason given in ""O Americano, Outra Vez"" for his reluctance to experiment with LSD.",In what book did he talk about his LSD use?,"{'text': ['O Americano, Outra Vez'], 'answer_start': [656]}",Would you kindly tell me in which book he discussed his LSD use?  ,Just tell me the book where he talks about his LSD use.,3,5,2,2,1
56d36c0559d6e41400146350,American_Idol,"In seasons ten and eleven, a further round was added in Las Vegas, where the contestants perform in groups based on a theme, followed by one final solo round to determine the semi-finalists. At the end of this stage of the competition, 24 to 36 contestants are selected to move on to the semi-final stage. In season twelve the Las Vegas round became a Sudden Death round, where the judges had to choose five guys and five girls each night (four nights) to make the top twenty. In season thirteen, a new round called ""Hollywood or Home"" was added, where if the judges were uncertain about some contestants, those contestants were required to perform soon after landing in Los Angeles, and those who failed to impress were sent back home before they reached Hollywood.","In which season was the ""Hollywood or Home"" round added to the competition?","{'text': ['twelve'], 'answer_start': [316]}","Would you kindly let me know in which season the ""Hollywood or Home"" round was added to the competition?  ","Just tell me when the ""Hollywood or Home"" round was added.",3,5,3,2,0
5726b36add62a815002e8d54,Norfolk_Island,"Norfolk Island is the only non-mainland Australian territory to have achieved self-governance. The Norfolk Island Act 1979, passed by the Parliament of Australia in 1979, is the Act under which the island was governed until the passing of the Norfolk Island Legislation Amendment Act 2015. The Australian government maintains authority on the island through an Administrator, currently Gary Hardgrave. From 1979 to 2015, a Legislative Assembly was elected by popular vote for terms of not more than three years, although legislation passed by the Australian Parliament could extend its laws to the territory at will, including the power to override any laws made by the assembly.",What is the only non-mainland Australian territory that is governed by itself?,"{'text': ['Norfolk Island'], 'answer_start': [0]}",Would you kindly tell me which non-mainland Australian territory governs itself?  ,Just tell me which non-mainland Australian territory is self-governing.,3,5,3,2,0
573071d98ab72b1400f9c4f2,Translation,"Translation has served as a school of writing for many authors. Translators, including monks who spread Buddhist texts in East Asia, and the early modern European translators of the Bible, in the course of their work have shaped the very languages into which they have translated. They have acted as bridges for conveying knowledge between cultures; and along with ideas, they have imported from the source languages, into their own languages, loanwords and calques of grammatical structures, idioms and vocabulary.",Where were idioms and vocabulary imported from?,"{'text': ['source languages'], 'answer_start': [400]}",Would you kindly let me know where idioms and vocabulary were imported from?  ,Just tell me where those idioms and vocabulary came from.,3,5,2,2,1
5728cd672ca10214002da827,History_of_India,"From 1920 leaders such as Mahatma Gandhi began highly popular mass movements to campaign against the British Raj using largely peaceful methods. The Gandhi-led independence movement opposed the British rule using non-violent methods like non-cooperation, civil disobedience and economic resistance. However, revolutionary activities against the British rule took place throughout the Indian subcontinent and some others adopted a militant approach like the Indian National Army that sought to overthrow British rule by armed struggle. The Government of India Act 1935 was a major success in this regard. All these movements succeeded in bringing independence to the new dominions of India and Pakistan on 15 August 1947.",What means did Gandhi espouse to gain self-rule?,"{'text': ['peaceful'], 'answer_start': [127]}",Would you please explain the means Gandhi espoused to gain self-rule?  ,Just tell me how Gandhi got self-rule.,3,5,2,2,1
57267c9ff1498d1400e8e16a,Data_compression,"Data compression can be viewed as a special case of data differencing: Data differencing consists of producing a difference given a source and a target, with patching producing a target given a source and a difference, while data compression consists of producing a compressed file given a target, and decompression consists of producing a target given only a compressed file. Thus, one can consider data compression as data differencing with empty source data, the compressed file corresponding to a ""difference from nothing."" This is the same as considering absolute entropy (corresponding to data compression) as a special case of relative entropy (corresponding to data differencing) with no initial data.",What can be looked at as a special case of data differencing? ,"{'text': ['Data compression'], 'answer_start': [0]}",Could you kindly explain what can be looked at as a special case of data differencing?  ,Just tell me what’s a special case of data differencing.,3,5,3,2,0
573632816c16ec1900b92992,Hunting,"A scientific study in the journal, Biological Conservation, states that trophy hunting is of ""major importance to conservation in Africa by creating economic incentives for conservation over vast areas, including areas which may be unsuitable for alternative wildlife-based land uses such as photographic ecotourism."" However, another study states that less than 3% of a trophy hunters' expenditures reach the local level, meaning that the economic incentive and benefit is ""minimal, particularly when we consider the vast areas of land that hunting concessions occupy.""",What does trophy hunting create in Africa?,"{'text': ['economic incentives for conservation'], 'answer_start': [149]}",Would you kindly explain what trophy hunting creates in Africa?  ,What's trophy hunting doing in Africa?,3,4,3,1,0
5728289f4b864d190016460d,"St._John%27s,_Newfoundland_and_Labrador","St. John's has traditionally been one of the safest cities in Canada to live; however, in recent years crime in the city has steadily increased. While nationally crime decreased by 4% in 2009, the total crime rate in St. John's saw an increase of 4%. During this same time violent crime in the city decreased 6%, compared to a 1% decrease nationally. In 2010 the total crime severity index for the city was 101.9, an increase of 10% from 2009 and 19.2% above the national average. The violent crime severity index was 90.1, an increase of 29% from 2009 and 1.2% above the national average. St. John's had the seventh-highest metropolitan crime index and twelfth-highest metropolitan violent crime index in the country in 2010.",What city had the seventh-highest metropolitan crime index in 2010?,"{'text': [""St. John's""], 'answer_start': [590]}",Would you kindly let me know which city had the seventh-highest metropolitan crime index in 2010?  ,Just tell me the city with the seventh-highest crime index in 2010.,3,5,2,2,1
573368994776f41900660a43,Financial_crisis_of_2007%E2%80%9308,"IndyMac often made loans without verification of the borrower’s income or assets, and to borrowers with poor credit histories. Appraisals obtained by IndyMac on underlying collateral were often questionable as well. As an Alt-A lender, IndyMac’s business model was to offer loan products to fit the borrower’s needs, using an extensive array of risky option-adjustable-rate-mortgages (option ARMs), subprime loans, 80/20 loans, and other nontraditional products. Ultimately, loans were made to many borrowers who simply could not afford to make their payments. The thrift remained profitable only as long as it was able to sell those loans in the secondary mortgage market. IndyMac resisted efforts to regulate its involvement in those loans or tighten their issuing criteria: see the comment by Ruthann Melbourne, Chief Risk Officer, to the regulating agencies.",IndyMac resisted efforts by regulators to tighten this criteria of their loans?,"{'text': ['issuing criteria'], 'answer_start': [759]}",Would you kindly explain whether IndyMac resisted efforts by regulators to tighten the criteria of their loans?  ,Did IndyMac just ignore regulators about their loan criteria or what?,3,5,2,2,1
572f809da23a5019007fc6a3,Han_dynasty,"Buddhism first entered China during the Eastern Han and was first mentioned in 65 AD. Liu Ying (d. 71 AD), a half-brother to Emperor Ming of Han (r. 57–75 AD), was one of its earliest Chinese adherents, although Chinese Buddhism at this point was heavily associated with Huang-Lao Daoism. China's first known Buddhist temple, the White Horse Temple, was erected during Ming's reign. Important Buddhist canons were translated into Chinese during the 2nd century AD, including the Sutra of Forty-two Chapters, Perfection of Wisdom, Shurangama Sutra, and Pratyutpanna Sutra.",During was era did Buddhism first appear in the region?,"{'text': ['Eastern Han'], 'answer_start': [40]}",Would you kindly tell me during which era Buddhism first appeared in the region?  ,Just tell me when Buddhism showed up there.,3,5,2,2,1
5726604ddd62a815002e8307,British_Empire,"The independence of the Thirteen Colonies in North America in 1783 after the American War of Independence caused Britain to lose some of its oldest and most populous colonies. British attention soon turned towards Asia, Africa, and the Pacific. After the defeat of France in the Revolutionary and Napoleonic Wars (1792–1815), Britain emerged as the principal naval and imperial power of the 19th century (with London the largest city in the world from about 1830). Unchallenged at sea, British dominance was later described as Pax Britannica (""British Peace""), a period of relative peace in Europe and the world (1815–1914) during which the British Empire became the global hegemon and adopted the role of global policeman. In the early 19th century, the Industrial Revolution began to transform Britain; by the time of the Great Exhibition in 1851 the country was described as the ""workshop of the world"". The British Empire expanded to include India, large parts of Africa and many other territories throughout the world. Alongside the formal control it exerted over its own colonies, British dominance of much of world trade meant that it effectively controlled the economies of many regions, such as Asia and Latin America. Domestically, political attitudes favoured free trade and laissez-faire policies and a gradual widening of the voting franchise. During this century, the population increased at a dramatic rate, accompanied by rapid urbanisation, causing significant social and economic stresses. To seek new markets and sources of raw materials, the Conservative Party under Disraeli launched a period of imperialist expansion in Egypt, South Africa, and elsewhere. Canada, Australia, and New Zealand became self-governing dominions.",What did Pax Britannica mean?,"{'text': ['British Peace'], 'answer_start': [544]}",Could you kindly explain what Pax Britannica meant?  ,Just tell me what Pax Britannica meant.,3,5,3,2,0
57098452ed30961900e8426a,England_national_football_team,"Their first ever defeat on home soil to a foreign team was an 0–2 loss to the Republic of Ireland, on 21 September 1949 at Goodison Park. A 6–3 loss in 1953 to Hungary, was their second defeat by a foreign team at Wembley. In the return match in Budapest, Hungary won 7–1. This still stands as England's worst ever defeat. After the game, a bewildered Syd Owen said, ""it was like playing men from outer space"". In the 1954 FIFA World Cup, England reached the quarter-finals for the first time, and lost 4–2 to reigning champions Uruguay.",In what year did England reach the quarter-finals of the FIFA World Cup for the first time?,"{'text': ['1954'], 'answer_start': [418]}",Would you kindly let me know in what year England first reached the quarter-finals of the FIFA World Cup?,Just tell me when England first made it to the World Cup quarter-finals.,3,5,3,2,0
570b29d26b8089140040f7af,Xbox_360,"The Xbox Live Marketplace is a virtual market designed for the console that allows Xbox Live users to download purchased or promotional content. The service offers movie and game trailers, game demos, Xbox Live Arcade games and Xbox 360 Dashboard themes as well as add-on game content (items, costumes, levels etc.). These features are available to both Free and Gold members on Xbox Live. A hard drive or memory unit is required to store products purchased from Xbox Live Marketplace. In order to download priced content, users are required to purchase Microsoft Points for use as scrip; though some products (such as trailers and demos) are free to download. Microsoft Points can be obtained through prepaid cards in 1,600 and 4,000-point denominations. Microsoft Points can also be purchased through Xbox Live with a credit card in 500, 1,000, 2,000 and 5,000-point denominations. Users are able to view items available to download on the service through a PC via the Xbox Live Marketplace website. An estimated seventy percent of Xbox Live users have downloaded items from the Marketplace.",Which levels of Xbox Live membership may access the Marketplace?,"{'text': ['Free and Gold members'], 'answer_start': [354]}",Would you kindly tell me which levels of Xbox Live membership may access the Marketplace?  ,Just tell me which Xbox Live levels can use the Marketplace.,3,5,3,2,0
56e87d480b45c0140094cccb,Bern,The city council of the city of Bern decided against having twinned cities except for a temporary (during the UEFA Euro 2008) cooperation with the Austrian city Salzburg,What was the twinning city with Bern in 2008?,"{'text': ['Salzburg'], 'answer_start': [161]}",Would you kindly let me know which city was twinned with Bern in 2008?  ,Just tell me Bern's twin city from 2008.,3,5,3,2,0
57312f5805b4da19006bce69,Qing_dynasty,"Han Chinese Banners were made up of Han Chinese who defected to the Qing up to 1644 and joined the Eight Banners, giving them social and legal privileges in addition to being acculturated to Manchu culture. So many Han defected to the Qing and swelled the ranks of the Eight Banners that ethnic Manchus became a minority, making up only 16% in 1648, with Han Bannermen dominating at 75% and Mongol Bannermen making up the rest. This multi-ethnic force in which Manchus were only a minority conquered China for the Qing.",What percent of bannermen did the Han represent?,"{'text': ['75%'], 'answer_start': [383]}",Could you kindly tell me what percent of bannermen the Han represented?,Just tell me how many bannermen were Han.,3,4,2,1,1
57276a08f1498d1400e8f7a2,Carnival,"In India, Carnival is celebrated only in the state of Goa and a Roman Catholic tradition, where it is known as Intruz which means swindler while Entrudo, the appropriate word in Portuguese for Carnival. The largest celebration takes place in the city of Panjim which was part of Velha Conquista, Goa, but now is celebrate throughout the state. The tradition was introduced by the Portuguese who ruled Goa for over four centuries. On Tuesday preceding Ash Wednesday, the European Tradition of Fat Tuesday is celebrated with the partaking of eating of crepes also called as ""AleBelle."" The crepes are filled with freshly grated coconut and heat condensed coconut sap that sequentially converts it into a brown sweet molasses and additional heat concentration solidifies it to jaggery. The celebrations of Carnival peak for three days and nights and precede Ash Wednesday. When the legendary King Momo takes over the state. All-night parades occur throughout the state with bands, dances and floats and grand balls are held in the evenings.",What legendary king eventually takes over the state?,"{'text': ['Momo'], 'answer_start': [894]}",Would you kindly tell me which legendary king eventually takes over the state?  ,Just tell me which king takes over the state.,3,5,2,2,1
572e8fbbdfa6aa1500f8d141,Canadian_football,"During the last three minutes of a half, the penalty for failure to place the ball in play within the 20-second play clock, known as ""time count"" (this foul is known as ""delay of game"" in American football), is dramatically different from during the first 27 minutes. Instead of the penalty being 5 yards with the down repeated, the base penalty (except during convert attempts) becomes loss of down on first or second down, and 10 yards on third down with the down repeated. In addition, as noted previously, the referee can give possession to the defence for repeated deliberate time count violations on third down.",How many yards does the offense lose for a time count on third down?,"{'text': ['10'], 'answer_start': [429]}",Would you kindly let me know how many yards the offense loses for a time count on third down?  ,How many yards does the offense lose for a time count on third down? Just tell me already.,3,5,2,2,1
5730e927aca1c71400fe5b5b,Tuvalu,"The Tuvaluan language and English are the national languages of Tuvalu. Tuvaluan is of the Ellicean group of Polynesian languages, distantly related to all other Polynesian languages such as Hawaiian, Māori, Tahitian, Samoan and Tongan. It is most closely related to the languages spoken on the Polynesian outliers in Micronesia and northern and central Melanesia. The language has borrowed from the Samoan language, as a consequence of Christian missionaries in the late 19th and early 20th centuries being predominantly Samoan.",From what language does Tuvaluan borrow many linguistic traits?,"{'text': ['Samoan'], 'answer_start': [400]}",Would you kindly tell me from which language Tuvaluan borrows many linguistic traits?  ,Just tell me what language Tuvaluan borrows from.,4,5,3,1,1
57324a59e17f3d14004227e1,Dwight_D._Eisenhower,"French cooperation was deemed necessary to the campaign, and Eisenhower encountered a ""preposterous situation"" with the multiple rival factions in France. His primary objective was to move forces successfully into Tunisia, and intending to facilitate that objective, he gave his support to François Darlan as High Commissioner in North Africa, despite Darlan's previous high offices of state in Vichy France and his continued role as commander-in-chief of the French armed forces. The Allied leaders were ""thunderstruck"" by this from a political standpoint, though none of them had offered Eisenhower guidance with the problem in the course of planning the operation. Eisenhower was severely criticized for the move. Darlan was assassinated on December 24 by Fernand Bonnier de La Chapelle. Eisenhower did not take action to prevent the arrest and extrajudicial execution of Bonnier de La Chapelle by associates of Darlan acting without authority from either Vichy or the Allies, considering it a criminal rather than a military matter. Eisenhower later appointed General Henri Giraud as High Commissioner, who had been installed by the Allies as Darlan's commander-in-chief, and who had refused to postpone the execution.",What geographic area was the primary objective of Eisenhower?,"{'text': ['Tunisia'], 'answer_start': [214]}",Would you kindly inform me about the geographic area that was the primary objective of Eisenhower?,Just tell me what area Eisenhower was focused on.,3,5,2,2,1
570fb4715ab6b81900390fa0,Elizabeth_II,"In 1956, the British and French prime ministers, Sir Anthony Eden and Guy Mollet, discussed the possibility of France joining the Commonwealth. The proposal was never accepted and the following year France signed the Treaty of Rome, which established the European Economic Community, the precursor to the European Union. In November 1956, Britain and France invaded Egypt in an ultimately unsuccessful attempt to capture the Suez Canal. Lord Mountbatten claimed the Queen was opposed to the invasion, though Eden denied it. Eden resigned two months later.",To what was the European Economic Community the precurser?,"{'text': ['European Union'], 'answer_start': [305]}",Would you kindly tell me what the European Economic Community was a precursor to?,Just tell me what came after the European Economic Community.,3,5,3,2,0
56d1cf79e7d4791d0090220b,Buddhism,"The above are further subdivided into 31 planes of existence.[web 4] Rebirths in some of the higher heavens, known as the Śuddhāvāsa Worlds or Pure Abodes, can be attained only by skilled Buddhist practitioners known as anāgāmis (non-returners). Rebirths in the Ārūpyadhātu (formless realms) can be attained by only those who can meditate on the arūpajhānas, the highest object of meditation.",What does arupyadhatu mean?,"{'text': ['formless realms'], 'answer_start': [275]}",Would you kindly explain what arupyadhatu means?  ,Just tell me what arupyadhatu means.,3,5,2,2,1
57282967ff5b5019007d9e4f,Dissolution_of_the_Soviet_Union,"Thousands of Soviet troops were sent to the Fergana Valley, southeast of the Uzbek capital Tashkent, to re-establish order after clashes in which local Uzbeks hunted down members of the Meskhetian minority in several days of rioting between June 4–11, 1989; about 100 people were killed. On June 23, 1989, Gorbachev removed Rafiq Nishonov as First Secretary of the Communist Party of the Uzbek SSR and replaced him with Karimov, who went on to lead Uzbekistan as a Soviet Republic and subsequently as an independent state.",Where is the Fergana Valley located?,"{'text': ['southeast of the Uzbek capital'], 'answer_start': [60]}",Would you kindly tell me where the Fergana Valley is located?,Just tell me where the Fergana Valley is.,3,5,2,2,1
572f59d8b2c2fd1400568066,Central_Intelligence_Agency,"US army general Hoyt Vandenberg, the CIG's second director, created the Office of Special Operations (OSO), as well as the Office of Reports and Estimates (ORE). Initially the OSO was tasked with spying and subversion overseas with a budget of $15 million, the largesse of a small number of patrons in congress. Vandenberg's goals were much like the ones set out by his predecessor; finding out ""everything about the Soviet forces in Eastern and Central Europe - their movements, their capabilities, and their intentions."" This task fell to the 228 overseas personnel covering Germany, Austria, Switzerland, Poland, Czechoslovakia, and Hungary.",What does ORE stand for?,"{'text': ['Office of Reports and Estimates'], 'answer_start': [123]}",Would you kindly tell me what ORE stands for?  ,Just tell me what ORE stands for.,3,5,2,2,1
5709847a200fba1400368114,Identity_(social_science),"As a non-directive and flexible analytical tool, the concept of boundaries helps both to map and to define the changeability and mutability that are characteristic of people's experiences of the self in society. While identity is a volatile, flexible and abstract 'thing', its manifestations and the ways in which it is exercised are often open to view. Identity is made evident through the use of markers such as language, dress, behaviour and choice of space, whose effect depends on their recognition by other social beings. Markers help to create the boundaries that define similarities or differences between the marker wearer and the marker perceivers, their effectiveness depends on a shared understanding of their meaning. In a social context, misunderstandings can arise due to a misinterpretation of the significance of specific markers. Equally, an individual can use markers of identity to exert influence on other people without necessarily fulfilling all the criteria that an external observer might typically associate with such an abstract identity.",What do markers help create?,"{'text': ['boundaries'], 'answer_start': [555]}",Would you kindly explain what markers help create?  ,Just tell me what markers make.,3,4,2,1,1
57100800b654c5140001f761,Sexual_orientation,"In 2012, the Pan American Health Organization (the North and South American branch of the World Health Organization) released a statement cautioning against services that purport to ""cure"" people with non-heterosexual sexual orientations as they lack medical justification and represent a serious threat to the health and well-being of affected people, and noted that the global scientific and professional consensus is that homosexuality is a normal and natural variation of human sexuality and cannot be regarded as a pathological condition. The Pan American Health Organization further called on governments, academic institutions, professional associations and the media to expose these practices and to promote respect for diversity. The World Health Organization affiliate further noted that gay minors have sometimes been forced to attend these ""therapies"" involuntarily, being deprived of their liberty and sometimes kept in isolation for several months, and that these findings were reported by several United Nations bodies. Additionally, the Pan American Health Organization recommended that such malpractices be denounced and subject to sanctions and penalties under national legislation, as they constitute a violation of the ethical principles of health care and violate human rights that are protected by international and regional agreements.",When did part of the world health organization release a statement about curing homosexuals?,"{'text': ['2012,'], 'answer_start': [3]}",Could you kindly let me know when a part of the World Health Organization released a statement about curing homosexuals?,When did the WHO say something about curing homosexuals?,2,2,2,0,0
572840c42ca10214002da19b,Dissolution_of_the_Soviet_Union,"In a nationally televised speech early in the morning of December 25, 1991, Gorbachev resigned as president of the USSR – or, as he put it, ""I hereby discontinue my activities at the post of President of the Union of Soviet Socialist Republics."" He declared the office extinct, and all of its powers (such as control of the nuclear arsenal) were ceded to Yeltsin. A week earlier, Gorbachev had met with Yeltsin and accepted the fait accompli of the Soviet Union's dissolution. On the same day, the Supreme Soviet of the Russian SFSR adopted a statute to change Russia's legal name from ""Russian Soviet Federative Socialist Republic"" to ""Russian Federation,"" showing that it was now a sovereign state.",What was the Russian Federations previous legal name?,"{'text': ['Russian Soviet Federative Socialist Republic'], 'answer_start': [587]}",Would you kindly tell me what the previous legal name of the Russian Federation was?,What's the Russian Federation's old name? Just tell me.,3,5,2,2,1
572673e2f1498d1400e8e014,Cotton,"The fiber is most often spun into yarn or thread and used to make a soft, breathable textile. The use of cotton for fabric is known to date to prehistoric times; fragments of cotton fabric dated from 5000 BC have been excavated in Mexico and the Indus Valley Civilization in Ancient India (modern-day Pakistan and some parts of India). Although cultivated since antiquity, it was the invention of the cotton gin that lowered the cost of production that led to its widespread use, and it is the most widely used natural fiber cloth in clothing today.",Where in India has cotton been found from prehistoric times?,"{'text': ['Indus Valley'], 'answer_start': [246]}",Would you kindly tell me where in India cotton has been found from prehistoric times?  ,Just tell me where cotton in India has been found since prehistoric times.,4,5,2,1,2
56ceddd9aab44d1400b88b5f,New_York_City,"New York grew in importance as a trading port while under British rule in the early 1700s. It also became a center of slavery, with 42% of households holding slaves by 1730, more than any other city other than Charleston, South Carolina. Most slaveholders held a few or several domestic slaves, but others hired them out to work at labor. Slavery became integrally tied to New York's economy through the labor of slaves throughout the port, and the banks and shipping tied to the South. Discovery of the African Burying Ground in the 1990s, during construction of a new federal courthouse near Foley Square, revealed that tens of thousands of Africans had been buried in the area in the colonial years.","In 1730, what percentage of New York households were slave-holding?","{'text': ['42%'], 'answer_start': [132]}",Could you kindly tell me what percentage of New York households were slave-holding in 1730?,Give me the percentage of slave-holding households in New York in 1730.,3,4,2,1,1
572904aeaf94a219006a9f5a,Alaska,"Many communities have small air taxi services. These operations originated from the demand for customized transport to remote areas. Perhaps the most quintessentially Alaskan plane is the bush seaplane. The world's busiest seaplane base is Lake Hood, located next to Ted Stevens Anchorage International Airport, where flights bound for remote villages without an airstrip carry passengers, cargo, and many items from stores and warehouse clubs. In 2006 Alaska had the highest number of pilots per capita of any U.S. state.",Lake Hood is located next to what International Airport?,"{'text': ['Ted Stevens Anchorage International Airport'], 'answer_start': [267]}",Would you kindly tell me which International Airport is located next to Lake Hood?  ,Just tell me which airport is next to Lake Hood already.,3,5,2,2,1
5727e58b4b864d1900163f84,Dissolution_of_the_Soviet_Union,"In the March 26 general elections, voter participation was an impressive 89.8%, and 1,958 (including 1,225 district seats) of the 2,250 CPD seats were filled. In district races, run-off elections were held in 76 constituencies on April 2 and 9 and fresh elections were organized on April 20 and 14 to May 23, in the 199 remaining constituencies where the required absolute majority was not attained. While most CPSU-endorsed candidates were elected, more than 300 lost to independent candidates such as Yeltsin, physicist Andrei Sakharov and lawyer Anatoly Sobchak.",What percentage of people voted on March 26?,"{'text': ['89.8%'], 'answer_start': [73]}",Could you kindly let me know what percentage of people voted on March 26?  ,Just give me the percentage of people who voted on March 26.,3,5,2,2,1
570d972b16d0071400510b93,Anti-aircraft_warfare,"Service trials demonstrated another problem however: that ranging and tracking the new high-speed targets was almost impossible. At short range, the apparent target area is relatively large, the trajectory is flat and the time of flight is short, allowing to correct lead by watching the tracers. At long range, the aircraft remains in firing range for a long time, so the necessary calculations can in theory be done by slide rules - though, because small errors in distance cause large errors in shell fall height and detonation time, exact ranging is crucial. For the ranges and speeds that the Bofors worked at, neither answer was good enough.",How was target lead watched at short range?,"{'text': ['by watching the tracers'], 'answer_start': [272]}",Would you kindly explain how the target lead was observed at short range?,How the hell was the target lead watched up close?,3,5,2,2,1
